name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Ford Figo Diesel ZXI,2011,275000.0,108000.0,3,0,0,3
Hyundai i20 1.4 CRDi Magna,2012,350000.0,160000.0,3,0,0,3
Maruti Alto LXi BSIII,2006,135000.0,90000.0,2,0,0,2
Mahindra Xylo E4 8S,2010,325000.0,120000.0,3,0,0,2
Mahindra XUV500 W8 2WD,2012,650000.0,102000.0,3,0,0,3
Mahindra Bolero SLE,2009,300000.0,178000.0,3,0,0,3
Ford Fiesta Petrol Trend,2012,450000.0,60000.0,2,1,0,4
Maruti Alto LXi,2006,150000.0,75118.0,2,0,0,3
Maruti Ritz LDi,2013,290000.0,140000.0,3,0,0,3
Hyundai Xcent 1.2 Kappa Base,2014,335000.0,60000.0,2,0,0,3
Chevrolet Optra 1.6,2006,120000.0,79000.0,2,1,0,1
Hyundai Santro Xing GL Plus,2008,120000.0,41723.0,2,0,0,3
Maruti SX4 Vxi BSIV,2010,250000.0,70000.0,2,0,0,4
Tata Indigo LS,2012,220000.0,70000.0,3,0,0,3
Maruti Swift VDI BSIV,2016,620000.0,70000.0,3,0,0,4
Maruti Swift Dzire LDIX Limited Edition,2014,425000.0,100000.0,3,0,0,3
Tata Indica Vista Aqua 1.3 Quadrajet,2009,85000.0,120000.0,3,0,0,3
Maruti Swift 1.3 DLX,2015,270000.0,40000.0,3,0,0,3
Ford EcoSport 1.5 Petrol Titanium BSIV,2017,800000.0,19000.0,2,0,0,4
Fiat Grande Punto Active (Diesel),2009,125000.0,95000.0,3,0,0,3
Mahindra KUV 100 mFALCON G80 K2,2017,450000.0,30000.0,2,0,0,4
Tata New Safari DICOR 2.2 VX 4x4,2012,450000.0,42655.0,3,0,0,4
Renault KWID 1.0 RXL,2017,250000.0,43000.0,2,0,0,3
Toyota Innova 2.5 VX 8 STR BSIV,2012,725000.0,70000.0,3,0,0,4
Hyundai i20 Magna,2010,250000.0,55000.0,2,0,0,4
Fiat Punto 1.3 Active,2010,99000.0,80000.0,3,0,0,3
Renault KWID 1.0,2017,350000.0,55000.0,2,0,0,4
Maruti Ritz VDi,2012,300000.0,80000.0,3,0,0,4
Audi Q5 2.0 TFSI Quattro,2010,1100000.0,110000.0,2,0,1,4
Hyundai i10 Sportz 1.2,2010,125000.0,60000.0,2,0,0,2
Renault Duster 85PS Diesel RxL,2013,385000.0,80000.0,3,0,0,3
Skoda Rapid 1.6 MPI Elegance,2012,350000.0,90000.0,2,0,0,4
Hyundai Santro Xing GLS,2012,300000.0,50000.0,2,0,0,4
Hyundai i20 1.4 CRDi Asta,2012,400000.0,70000.0,3,0,0,4
Ford Ecosport 1.5 DV5 MT Titanium,2014,550000.0,110000.0,3,0,0,4
Nissan Sunny XL,2012,300000.0,80000.0,2,0,0,3
Maruti Swift VDI,2012,250000.0,156000.0,3,0,0,4
Toyota Innova 2.5 GX 7 STR,2012,800000.0,180000.0,3,0,0,4
Renault KWID AMT,2017,355000.0,40000.0,2,0,1,4
Maruti Swift Dzire VDI,2015,520000.0,50000.0,3,0,0,4
Hyundai Verna 1.6 CRDI,2012,500000.0,26000.0,3,0,0,4
Maruti Alto LXi,2008,114999.0,30000.0,2,0,0,4
Toyota Fortuner 4x2 Manual,2014,1800000.0,50000.0,3,0,0,4
Maruti Alto LXi BSIII,2008,105000.0,30000.0,2,0,0,3
Maruti Alto LXi,2011,135000.0,78000.0,2,0,0,4
Maruti Wagon R VXI BS IV,2011,170000.0,40000.0,2,0,0,3
Hyundai Verna 1.6 SX VTVT,2014,550000.0,100000.0,2,0,0,4
Honda City 1.5 V MT,2009,250000.0,70000.0,2,0,0,2
Hyundai Elantra CRDi SX,2014,650000.0,30000.0,3,0,0,3
Honda City 1.5 V AT Exclusive,2008,210000.0,77000.0,2,0,1,2
Volkswagen Vento Diesel Highline,2011,260000.0,150000.0,3,0,0,4
Maruti Swift Dzire ZDI,2016,750000.0,69000.0,3,0,0,4
Toyota Innova Crysta 2.8 GX AT BSIV,2016,1350000.0,120000.0,3,0,1,4
Maruti Ritz VDi,2012,220000.0,120000.0,3,0,0,3
Hyundai Getz 1.3 GLS,2008,110000.0,110000.0,2,0,0,3
Mahindra XUV500 AT W8 FWD,2017,1230000.0,70000.0,3,0,1,4
Mahindra Quanto C6,2013,220000.0,110000.0,3,0,0,4
Tata Indigo LX Dicor,2009,130000.0,50000.0,3,0,0,4
Hyundai i20 1.2 Magna,2012,330000.0,44000.0,2,0,0,4
Honda City 1.5 S MT,2010,254999.0,90000.0,2,0,0,3
Hyundai Verna 1.6 SX VTVT (O),2014,600000.0,50000.0,2,0,0,3
Hyundai i10 Magna,2012,210000.0,50000.0,2,0,0,4
Chevrolet Enjoy TCDi LT 7 Seater,2014,300000.0,146000.0,3,0,0,4
Maruti Alto K10 VXI,2015,265000.0,60000.0,2,0,0,4
Hyundai Xcent 1.2 Kappa SX,2016,450000.0,35000.0,2,0,0,3
Hyundai Verna 1.6 SX,2012,480000.0,80000.0,3,0,0,4
Tata Nano Lx,2010,40000.0,90000.0,2,0,0,4
Honda City 1.5 S MT,2011,395000.0,70000.0,2,0,0,3
Maruti Wagon R VXI BS IV,2013,229999.0,62000.0,2,0,0,3
Maruti Eeco 5 STR With AC Plus HTR CNG,2010,170000.0,80000.0,1,0,0,1
Hyundai i20 Sportz 1.2,2015,500000.0,35000.0,2,0,0,3
Audi A4 3.0 TDI Quattro,2013,1580000.0,86000.0,3,1,1,4
Hyundai Creta 1.6 CRDi SX,2016,535000.0,52600.0,3,0,0,4
Maruti SX4 Vxi BSIV,2012,225000.0,110000.0,2,0,0,3
Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000.0,19890.0,2,1,1,4
Maruti Swift ZXI BSIV,2016,670000.0,7104.0,2,2,0,4
Maruti Ertiga VXI,2015,625000.0,11918.0,2,2,0,4
Hyundai Grand i10 Magna AT,2017,520000.0,10510.0,2,1,1,4
Chevrolet Beat LT Option,2016,239000.0,41000.0,2,1,0,4
Toyota Fortuner 4x2 AT,2017,2600000.0,47162.0,3,2,1,4
Maruti S-Cross Zeta DDiS 200 SH,2015,750000.0,45974.0,3,2,0,4
Hyundai i10 Magna,2012,229999.0,49824.0,2,1,0,4
Audi A6 2.0 TDI Premium Plus,2013,1300000.0,58500.0,3,1,1,4
Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000.0,52000.0,3,1,0,4
Hyundai Verna 1.6 VTVT SX,2015,760000.0,55340.0,2,2,0,4
Maruti Swift Dzire VDI,2017,600000.0,46507.0,3,2,0,4
Maruti Ertiga VDI,2012,550000.0,120000.0,3,0,0,2
Tata Manza Aura Safire BS IV,2013,200000.0,60000.0,2,0,0,4
Tata Indica GLS BS IV,2008,80000.0,90000.0,2,0,0,3
Maruti Eeco 7 Seater Standard BSIV,2017,260000.0,30000.0,2,0,0,4
Hyundai EON Sportz,2012,150000.0,55766.0,2,0,0,3
Maruti Alto LXi,2006,100000.0,80000.0,2,0,0,4
Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,730000.0,110000.0,3,0,0,3
Nissan Terrano XL 85 PS,2016,525000.0,100000.0,3,0,0,3
Nissan Terrano XL 85 PS,2016,525000.0,105000.0,3,0,0,3
Toyota Innova 2.5 V Diesel 7-seater,2009,550000.0,182000.0,3,0,0,2
Toyota Corolla Altis Diesel D4DJ,2012,420000.0,95000.0,3,0,0,3
Honda Amaze SX i-VTEC,2015,500000.0,70000.0,2,0,0,4
Maruti Wagon R LXI Minor,2009,165000.0,76000.0,2,0,0,3
Hyundai Verna 1.6 SX,2014,650000.0,70000.0,3,0,0,3
Chevrolet Beat Diesel LT,2013,195000.0,46000.0,3,0,0,4
Toyota Innova Crysta 2.4 VX MT BSIV,2017,1770000.0,25000.0,3,0,0,4
Maruti Esteem Lxi - BSIII,2006,90000.0,90000.0,2,0,0,4
Hyundai Xcent 1.1 CRDi Base,2016,515000.0,50000.0,3,0,0,4
Honda Jazz 1.5 VX i DTEC,2017,700000.0,24585.0,3,1,0,0
Toyota Etios GD SP,2011,220000.0,110000.0,3,0,0,2
Fiat Linea Emotion,2010,170000.0,100000.0,2,0,0,4
Ford Figo Diesel Titanium,2011,190000.0,110000.0,3,0,0,3
Ford Figo Diesel Titanium,2011,150000.0,100000.0,3,0,0,3
Maruti Zen Estilo LXI BS IV,2009,125000.0,65000.0,2,0,0,4
Honda Amaze EX i-Dtech,2015,290000.0,40000.0,3,0,0,2
Tata Tigor 1.2 Revotron XZ Option,2017,434999.0,17563.0,2,0,0,4
Tata Zest Revotron 1.2T XE,2016,380000.0,15000.0,2,0,0,4
Volkswagen Polo Diesel Trendline 1.2L,2012,200000.0,82000.0,3,0,0,3
Ford Figo 1.5D Trend MT,2016,495000.0,40000.0,3,0,0,4
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,894999.0,173000.0,3,0,0,2
Mahindra XUV500 W6 2WD,2014,600000.0,151000.0,3,0,0,3
Honda Brio S MT,2015,300000.0,50000.0,2,0,0,4
Honda Amaze E i-VTEC,2017,430000.0,15000.0,2,0,0,4
Honda Amaze E i-DTEC,2017,370000.0,80000.0,3,0,0,4
Maruti Alto K10 LXI CNG Optional,2016,300000.0,50000.0,1,0,0,4
BMW X1 sDrive20d,2012,700000.0,120000.0,3,0,1,3
Maruti Wagon R LXI DUO BSIII,2007,100000.0,70000.0,0,0,0,2
Hyundai Grand i10 Sportz,2015,300000.0,90000.0,2,0,0,4
Tata Indica Vista Quadrajet VX,2012,130000.0,185000.0,3,0,0,3
Hyundai i20 Asta Option 1.4 CRDi,2016,650000.0,40000.0,3,0,0,4
Maruti Swift VDI BSIV,2017,509999.0,25000.0,3,0,0,4
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,1000000.0,117780.0,3,0,0,3
Hyundai Verna CRDi SX,2010,280000.0,120000.0,3,0,0,3
Maruti Swift DDiS VDI,2017,600000.0,120000.0,3,0,0,4
Skoda Rapid 1.6 TDI Ambition,2013,210000.0,120000.0,3,0,0,2
Audi Q3 2.0 TDI Quattro Premium Plus,2014,1150000.0,110000.0,3,0,1,3
Mahindra Scorpio S4 4WD,2015,600000.0,60000.0,3,0,0,4
Hyundai Grand i10 Sportz,2016,375000.0,25000.0,2,0,0,4
Mahindra Scorpio 1.99 S10,2015,150000.0,55000.0,3,0,0,3
Maruti Ertiga VDI,2014,500000.0,100000.0,3,0,0,3
Maruti Alto LXi,2007,75000.0,40000.0,2,0,0,3
Hyundai Sonata AT Leather,2006,225000.0,80000.0,2,0,1,2
Hyundai Sonata 2.4L AT,2006,275000.0,80000.0,2,0,1,1
Nissan X-Trail SLX MT,2010,600000.0,110000.0,3,0,0,3
Mahindra Xylo E8 ABS Airbag BSIV,2011,275000.0,160000.0,3,0,0,4
Tata Indigo TDI,2013,125000.0,125000.0,3,0,0,4
Tata Indigo GLS,2011,80000.0,62000.0,2,0,0,3
Nissan Micra Diesel XV,2011,199000.0,120000.0,3,0,0,3
Nissan Micra XL,2016,440000.0,33000.0,2,0,0,3
Maruti Swift Dzire LDI,2013,250000.0,80000.0,3,0,0,1
Hyundai i20 1.4 Sportz,2017,700000.0,35000.0,3,0,0,4
Hyundai Grand i10 CRDi Asta Option,2015,450000.0,50000.0,3,0,0,4
Hyundai Xcent 1.2 Kappa SX,2016,350000.0,12000.0,2,0,0,4
Ford EcoSport 1.5 TDCi Titanium BSIV,2016,650000.0,81595.0,3,1,0,4
Maruti Swift VXI Optional,2015,400000.0,40000.0,2,0,0,4
Maruti Alto LXi BSIII,2008,130000.0,40000.0,2,0,0,3
Mahindra Scorpio 2.6 CRDe SLE,2013,300000.0,70000.0,3,0,0,3
BMW 3 Series 320d Luxury Line,2015,2200000.0,24000.0,3,0,1,4
Maruti Ritz VDI (ABS) BS IV,2013,490000.0,40000.0,3,0,0,4
Volkswagen Polo Petrol Comfortline 1.2L,2012,375000.0,62000.0,2,0,0,3
Honda BR-V i-DTEC VX MT,2016,1249000.0,24000.0,3,1,0,4
Tata Nano Std BSII,2009,35000.0,50000.0,2,0,0,2
Honda BR-V i-VTEC VX MT,2017,1068000.0,36000.0,2,1,0,4
Honda BR-V i-DTEC VX MT,2017,1189000.0,40000.0,3,1,0,4
Maruti Alto K10 VXI,2016,350000.0,40000.0,2,0,0,4
Hyundai i10 Magna 1.2,2009,254999.0,80000.0,2,0,0,3
Hyundai i20 Asta Option 1.4 CRDi,2016,750000.0,80000.0,3,0,0,4
Maruti Ritz VDi,2012,325000.0,119000.0,3,0,0,3
Maruti Celerio ZXI AT,2017,509999.0,25000.0,2,0,1,4
Nissan Micra XL,2013,363000.0,28740.0,2,0,0,4
Maruti Alto K10 LXI,2010,229999.0,48500.0,2,0,0,4
Nissan Sunny XL,2012,290000.0,110000.0,2,0,0,3
Tata Indica Vista TDI LX,2011,125000.0,120000.0,3,0,0,3
Volvo XC60 D5 Inscription,2014,2000000.0,130000.0,3,0,1,4
Toyota Innova 2.5 G4 Diesel 7-seater,2008,350000.0,140000.0,3,0,0,3
Hyundai Verna 1.6 SX CRDi (O),2011,390000.0,90000.0,3,0,0,4
Maruti Wagon R VXI Minor ABS,2010,260000.0,50000.0,2,0,0,4
Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008,150000.0,50000.0,2,0,0,3
Maruti Esteem Vxi - BSIII,2006,85000.0,60000.0,2,0,0,3
Maruti Alto 800 LXI,2015,280000.0,15000.0,2,0,0,3
Maruti Celerio VXI,2015,220000.0,45000.0,2,0,0,4
Maruti Alto 800 LX,2017,280000.0,37000.0,2,0,0,4
Maruti Swift Dzire VDI,2016,540000.0,80000.0,3,0,0,4
Ford Figo 1.5D Titanium MT,2016,515000.0,25000.0,3,0,0,4
Hyundai i20 1.2 Magna,2010,220000.0,96000.0,2,0,0,2
Hyundai i20 Asta (o),2014,525000.0,54000.0,2,1,0,3
Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2013,165000.0,53000.0,2,1,0,4
Fiat Linea 1.3 Emotion,2010,221000.0,65000.0,3,1,0,4
Chevrolet Beat LT,2015,245000.0,43000.0,2,1,0,4
Ford Figo 1.2P Titanium Plus MT,2012,260000.0,42000.0,2,1,0,4
Skoda Superb Elegance 2.0 TDI CR AT,2011,550000.0,73000.0,3,1,1,4
Hyundai Grand i10 1.2 Kappa Era,2015,434999.0,29000.0,2,1,0,4
Tata Safari Storme EX,2013,450000.0,95000.0,3,1,0,4
Chevrolet Sail 1.2 Base,2014,290000.0,25000.0,2,0,0,4
Volkswagen Vento 1.0 TSI Highline Plus,2011,305000.0,53000.0,2,1,0,3
Ford Classic 1.6 Duratec LXI,2011,265000.0,20000.0,2,1,0,4
Honda Brio 1.2 S MT,2014,325000.0,57000.0,2,1,0,4
Chevrolet Cruze LTZ,2014,550000.0,52000.0,3,1,0,4
Maruti Zen Estilo LXI BSIII,2008,105000.0,40000.0,2,0,0,4
Honda Brio 1.2 S MT,2012,275000.0,47000.0,2,1,0,4
Honda City 1.5 V MT,2012,434999.0,47000.0,2,1,0,3
Hyundai Verna 1.6 CRDi SX,2016,690000.0,73000.0,3,1,0,4
Honda Brio V MT,2012,249000.0,42000.0,2,1,0,3
Hyundai EON D Lite Plus,2012,204999.0,60000.0,2,1,0,2
Chevrolet Beat Diesel LT,2012,200000.0,50000.0,3,0,0,4
Maruti Wagon R VXI Optional,2015,190000.0,120000.0,2,0,0,4
Maruti Alto LXi,2012,150000.0,50000.0,2,0,0,4
Maruti Swift Dzire VXI,2013,475000.0,80000.0,2,0,0,4
Ford Fiesta Titanium 1.5 TDCi,2013,450000.0,75000.0,3,0,0,3
BMW 5 Series 525d Sedan,2009,1200000.0,45000.0,3,0,1,2
Mahindra Bolero SLX,2007,300000.0,100000.0,3,0,0,3
Honda City i DTEC E,2014,350000.0,60000.0,3,0,0,3
Tata Indica Vista Quadrajet LS,2011,229999.0,160000.0,3,0,0,3
Hyundai Creta 1.6 Gamma SX Plus,2015,821000.0,50000.0,2,0,0,4
Maruti Alto K10 VXI,2014,200000.0,80000.0,2,0,0,3
Mahindra Scorpio 1.99 S10,2017,1000000.0,60000.0,3,0,0,3
Maruti Alto 800 VXI,2016,220000.0,60000.0,2,0,0,3
Ford Figo Aspire 1.5 TDCi Trend,2015,459999.0,148620.0,3,1,0,4
Maruti SX4 ZDI,2012,310000.0,70000.0,3,0,0,3
Hyundai Verna 1.6 CRDI SX Option,2017,1200000.0,40000.0,3,0,0,4
Chevrolet Optra Magnum 2.0 LT,2011,170000.0,150000.0,3,0,0,3
Maruti S-Cross Alpha DDiS 200 SH,2017,1000000.0,30000.0,3,0,0,4
Hyundai Santro Xing GLS,2010,155000.0,90000.0,2,0,0,1
Mahindra TUV 300 T6 Plus,2017,400000.0,120000.0,3,0,0,4
Mahindra Quanto C4,2016,400000.0,80000.0,3,0,0,3
Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010,250000.0,80000.0,3,0,0,3
Tata Indigo GLX,2008,150000.0,50000.0,2,0,0,2
Maruti SX4 ZXI AT,2009,130000.0,120000.0,2,0,1,3
Volkswagen Vento 1.5 TDI Comfortline AT,2014,325000.0,70000.0,3,0,1,4
Volkswagen Jetta 2.0L TDI Highline AT,2012,735000.0,55300.0,3,1,1,4
Tata Indica Vista Quadrajet 90 VX,2012,285000.0,74300.0,3,1,0,4
Honda City VX MT,2010,350000.0,48781.0,2,1,0,4
Volkswagen Jetta 1.9 Highline TDI,2010,290000.0,87620.0,3,1,1,4
Volkswagen Vento 1.5 TDI Highline Plus AT,2017,890000.0,40219.0,3,1,1,4
Honda Jazz VX,2011,385000.0,11473.0,2,1,0,4
Maruti Eeco 5 Seater AC BSIV,2017,425000.0,8352.0,2,1,0,4
Maruti Wagon R VXI AMT1.2BSIV,2017,525000.0,9745.0,2,1,1,4
Hyundai Grand i10 Asta,2017,550000.0,9748.0,2,1,0,4
Volkswagen Polo 1.0 MPI Trendline,2012,271000.0,49000.0,2,1,0,4
Hyundai Grand i10 Asta Option,2015,490000.0,31080.0,2,1,0,4
Hyundai EON Era Plus,2014,260000.0,37605.0,2,1,0,4
Hyundai Xcent 1.1 CRDi SX Option,2014,455000.0,55850.0,3,1,0,4
Tata Nano Lx BSIV,2010,75000.0,58850.0,2,1,0,4
Toyota Etios Cross 1.2L G,2015,421000.0,23839.0,2,1,0,4
Maruti Swift DDiS LDI,2016,550000.0,54000.0,3,1,0,4
Hyundai i10 Sportz 1.2 AT,2013,330000.0,38000.0,2,1,1,4
Volkswagen Vento 1.5 TDI Comfortline,2012,390000.0,45454.0,3,1,0,4
Skoda Rapid 1.5 TDI AT Ambition,2015,599000.0,46957.0,3,1,1,4
Maruti Alto K10 VXI,2016,300000.0,30000.0,2,0,0,4
Tata Indica Vista Quadrajet LX,2012,150000.0,110000.0,3,0,0,4
Volkswagen Vento IPL II Diesel Trendline,2011,280000.0,110000.0,3,0,0,4
Hyundai Santro GS,2006,100000.0,120000.0,2,0,0,3
Maruti Swift VXi BSIV,2008,150000.0,100000.0,2,0,0,3
Maruti Swift Dzire VDI,2014,380000.0,100000.0,3,0,0,3
Maruti Alto LX,2006,90000.0,60000.0,2,0,0,3
Skoda Fabia 1.2 TDI Active,2011,275000.0,60000.0,3,0,0,3
Maruti Zen Estilo Sports,2009,180000.0,41090.0,2,0,0,4
Maruti Alto 800 LXI,2014,200000.0,40000.0,2,0,0,4
Toyota Corolla Altis G,2011,500000.0,40000.0,2,0,0,3
Ford Fiesta 1.6 Duratec S,2010,300000.0,70000.0,2,0,0,3
Hyundai Verna 1.6 CRDi SX,2015,765000.0,80000.0,3,0,0,3
Maruti Swift Dzire VDI,2017,650000.0,90000.0,3,0,0,4
Maruti Wagon R VXI Plus Optional,2017,380000.0,19000.0,2,0,0,4
Maruti Swift Dzire VDI,2014,480000.0,110000.0,3,0,0,3
Maruti Wagon R VXI Plus Optional,2017,380000.0,19000.0,2,0,0,4
Maruti Zen Estilo LXI Green (CNG),2010,145000.0,68000.0,1,0,0,3
Maruti Ritz VDi,2011,280000.0,120000.0,3,0,0,3
Maruti Swift Dzire VDI,2014,254999.0,30000.0,3,0,0,4
Tata Bolt Revotron XE,2016,300000.0,90000.0,2,0,0,3
Maruti Swift VDI BSIV,2015,480000.0,140000.0,3,0,0,2
Skoda Rapid Monte Carlo 1.6 MPI AT BSIV,2017,850000.0,44500.0,2,0,1,4
Hyundai i20 Asta 1.4 CRDi,2014,350000.0,52000.0,3,0,0,3
Hyundai i20 Active 1.2 SX,2016,650000.0,26000.0,2,0,0,4
Hyundai i20 Active 1.2 SX,2016,650000.0,26000.0,2,0,0,4
Tata New Safari 4X2,2007,550000.0,80000.0,2,0,0,3
Maruti Celerio VXI,2015,300000.0,35000.0,2,0,0,4
Maruti Swift 1.3 VXi,2008,150000.0,60000.0,2,0,0,3
Hyundai Grand i10 Sportz,2014,300000.0,120000.0,2,0,0,4
Tata Manza Club Class Quadrajet90 LS,2014,200000.0,100000.0,3,0,0,4
Hyundai EON Magna Plus,2016,220000.0,43700.0,2,0,0,4
Tata Indica GLS BS IV,2009,68000.0,120000.0,2,0,0,3
Tata Manza ELAN Quadrajet BS IV,2011,180000.0,80000.0,3,0,0,2
Hyundai EON Era Plus,2017,290000.0,20000.0,2,0,0,4
Honda City i DTec SV,2014,600000.0,27483.0,3,1,0,4
Hyundai i10 Sportz 1.2,2008,150000.0,30000.0,2,0,0,4
Maruti Swift VVT VXI,2017,400000.0,30000.0,2,0,0,4
Ford Fiesta 1.4 ZXi TDCi ABS,2009,110000.0,100000.0,3,0,0,1
Maruti Alto 800 LXI,2014,180000.0,56207.0,2,1,0,3
Hyundai i20 Sportz Petrol,2010,250000.0,40000.0,2,0,0,4
Maruti Zen LXI,2006,80000.0,70000.0,2,0,0,4
Hyundai Grand i10 Sportz,2015,425000.0,12000.0,2,0,0,4
Honda Amaze VX i-DTEC,2016,700000.0,35000.0,3,0,0,4
Maruti Zen Estilo VXI BSIV,2010,130000.0,50000.0,2,0,0,3
Maruti Ertiga SHVS ZDI Plus,2017,1000000.0,60000.0,3,0,0,3
Maruti Swift Dzire ZDI,2017,650000.0,67000.0,3,0,0,4
Renault Duster Petrol RxL,2013,400000.0,100000.0,2,0,0,3
Mahindra TUV 300 mHAWK100 T8,2017,800000.0,60000.0,3,0,0,4
Mahindra Bolero Power Plus SLX,2017,675000.0,70000.0,3,0,0,4
Maruti Omni E MPI STD BS IV,2017,210000.0,50000.0,2,0,0,1
Tata New Safari DICOR 2.2 EX 4x2,2009,150000.0,120000.0,3,0,0,2
Maruti Omni CNG,2007,45000.0,100000.0,1,0,0,1
Hyundai i20 Sportz 1.2,2015,516000.0,90000.0,2,0,0,4
Hyundai i20 Sportz 1.2,2014,450000.0,80000.0,2,0,0,4
Chevrolet Spark 1.0 LS,2012,134000.0,90000.0,2,0,0,3
Toyota Etios VD,2014,509999.0,157000.0,3,0,0,3
Volkswagen Polo 1.2 MPI Comfortline,2016,500000.0,20000.0,2,0,0,4
Maruti Zen Estilo 1.1 LXI BSIII,2008,130000.0,80000.0,2,0,0,1
Maruti Swift ZDi BSIV,2015,575000.0,60000.0,3,0,0,4
Hyundai Elite i20 Sportz Plus BSIV,2015,550000.0,49000.0,2,0,0,4
Tata Indica Vista Terra TDI BSIII,2009,145000.0,89255.0,3,0,0,4
Tata Indica Vista Quadrajet VX,2013,275000.0,110000.0,3,0,0,4
Chevrolet Beat Diesel,2012,160000.0,90000.0,3,0,0,3
Fiat Grande Punto 1.3 Dynamic (Diesel),2010,150000.0,63000.0,3,0,0,2
Honda Mobilio S i VTEC,2015,550000.0,23000.0,2,0,0,4
Mahindra Quanto C6,2013,349000.0,100000.0,3,0,0,4
Tata Indica Vista Aqua 1.4 TDI,2008,110000.0,90000.0,3,0,0,2
Maruti Wagon R LXI Minor,2008,110000.0,70000.0,2,0,0,2
Maruti Alto K10 VXI,2014,180000.0,100000.0,2,0,0,3
Maruti Wagon R VXI BS IV,2014,290000.0,80000.0,2,0,0,3
Hyundai i20 Magna,2010,250000.0,40000.0,2,0,0,4
Tata Indigo TDI,2010,150000.0,100000.0,3,0,0,4
Skoda Laura L n K 1.9 PD,2006,500000.0,75000.0,3,0,0,3
Mahindra Quanto C4,2013,290000.0,150000.0,3,0,0,1
Maruti Alto STD,2009,72000.0,70000.0,2,0,0,4
Maruti Ritz VDi,2014,250000.0,115000.0,3,0,0,4
Toyota Etios VX,2012,220000.0,80000.0,2,0,0,2
Ford Figo 1.5D Trend MT,2016,400000.0,45217.0,3,1,0,4
Volkswagen Vento Diesel Comfortline,2012,215000.0,97000.0,3,0,0,4
Maruti Ciaz ZDi Plus SHVS,2017,750000.0,50000.0,3,0,0,4
Tata New Safari DICOR 2.2 EX 4x2,2009,204999.0,120000.0,3,0,0,3
Maruti Swift 1.3 VXi,2010,260000.0,50000.0,2,0,0,4
Maruti Alto LXi,2012,180000.0,40000.0,2,0,0,3
Mahindra Renault Logan 1.5 DLE Diesel,2007,125000.0,110000.0,3,0,0,3
Maruti Swift VDI BSIV,2014,420000.0,155000.0,3,0,0,4
Maruti Alto K10 LXI,2011,220000.0,70000.0,2,0,0,3
Maruti Alto K10 2010-2014 VXI,2010,200000.0,70000.0,2,0,0,2
Ford Ikon 1.4 TDCi DuraTorq,2009,130000.0,100000.0,3,0,0,2
Tata Tiago XT,2016,335000.0,41000.0,2,1,0,4
Ford Endeavour Titanium Plus 4X4,2017,2650000.0,60000.0,3,1,1,4
Ford Endeavour Titanium Plus 4X4,2017,2675000.0,60000.0,3,1,1,4
Honda City V AT,2011,434999.0,97000.0,2,1,1,3
Honda City i VTEC S,2014,500000.0,60000.0,2,0,0,4
Maruti Alto K10 VXI Airbag,2017,290000.0,60000.0,2,0,0,4
Ford Ecosport 1.5 Ti VCT AT Titanium,2014,475000.0,48000.0,2,1,1,3
Hyundai i20 Asta 1.4 CRDi,2013,300000.0,70000.0,3,0,0,3
Volkswagen Jetta 2.0L TDI Comfortline,2012,415000.0,80000.0,3,0,0,3
Hyundai Grand i10 Sportz,2016,420000.0,44440.0,2,0,0,3
Maruti Swift VDI BSIV,2011,270000.0,120000.0,3,0,0,4
Hyundai Grand i10 CRDi Sportz,2015,390000.0,80000.0,3,0,0,3
Skoda Laura Ambiente 2.0 TDI CR MT,2012,400000.0,110000.0,3,0,0,4
Ford Fiesta 1.4 ZXi Leather,2007,100000.0,170000.0,2,0,0,4
Audi A6 2.7 TDI,2010,850000.0,46000.0,3,0,1,4
Chevrolet Cruze LTZ AT,2012,359000.0,120000.0,3,0,1,2
Maruti Swift Dzire ZDI,2015,470000.0,91365.0,3,1,0,4
Maruti Swift Dzire VDI,2013,360000.0,90010.0,3,1,0,3
Maruti Ertiga VDI,2013,250999.0,80000.0,3,0,0,4
Tata Nano Lx BSIV,2012,45000.0,35000.0,2,0,0,3
Maruti Wagon R VXI BSII,2006,75000.0,80000.0,2,0,0,3
Maruti Swift Dzire VDI,2013,495000.0,31800.0,3,1,0,4
Maruti Wagon R CNG LXI,2013,310000.0,59100.0,1,1,0,4
Honda Jazz 1.2 V i VTEC,2016,540000.0,31200.0,2,1,0,4
Maruti Ciaz VDi Plus SHVS,2016,665000.0,51000.0,3,1,0,4
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,425000.0,22700.0,3,1,0,3
Audi A4 2.0 TDI,2011,1295000.0,58000.0,3,1,1,4
Maruti Ciaz VDI SHVS,2016,675000.0,50900.0,3,1,0,4
Chevrolet Beat Diesel LS,2014,320000.0,60000.0,3,0,0,4
Maruti Ritz VXI,2011,250000.0,80000.0,2,0,0,3
Maruti Baleno Zeta 1.3,2016,600000.0,72000.0,3,0,0,4
Hyundai Xcent 1.2 Kappa S,2016,300000.0,96000.0,2,0,0,4
